Year,Title,Length,Director,Genre,Country,Screenings,Admissions,Gross Box Office
2024,Nicolas & Guillemette,CM,Virginie Taravel,,FR,2,199,"0,00"
2024,Ninguém Sabe,LM,Kore-eda Hirokazu,Drama,JP,1,31,"177,25"
2024,"Ninho Vazio, Casamento por Um Fio",LM,Philippe Lefebvre,"Romance, Comédia","FR, BE",239,2885,"16596,14"
2024,No canto rosa,LM,Cláudia Rita Oliveira,Drama,PT,20,264,"1354,85"
2024,No Escuro do Cinema Descalço os Sapatos,LM,Cláudia Varejão,Bailado,PT,1,102,"0,00"
2024,No Interior do Casulo Amarelo,LM,Thien An Pham,Drama,"FR, ES, SG, VN",55,1567,"6398,34"
2024,No País do Silêncio e da Obscuridade,LM,Werner Herzog,"Drama, Saúde",DE,1,37,"8,00"
2024,No Quarto da Vanda,LM,Pedro Costa,Drama,"PT, DE, CH",1,6,"23,50"
2024,No Táxi do Jack,LM,Susana Nobre,Drama,PT,2,14,"25,50"
2024,No Verão Passado,LM,Catherine Breillat,"Drama, Thriller","FR, NO",4,184,"56,00"
2024,No Way Up - Sem Saída,LM,Claudio Fäh,"Drama, Aventura, Acção",US,811,9323,"58273,76"
2024,Noite De Estreia,LM,John Cassavetes,Drama,US,7,156,"714,50"
2024,Noite Incerta,LM,Payal Kapadia,Política,"FR, IN",2,35,"158,50"
2024,Nome: Carmen,LM,Jean-Luc Godard,"Drama, Policial",FR,19,305,"1543,00"
2024,"Non', ou A Vã Glória de Mandar",LM,Manoel de Oliveira,"Drama, Guerra, Épico/Histórico","PT, FR, ES",1,17,"70,00"
2024,Nós Duas,LM,Filippo Meneghetti,"Drama, Romance","FR, BE, LU",1,11,"20,00"
2024,Nós na Rua,LM,Luís Margalhau,Artes,PT,1,9,"0,00"
2024,Nossa senhora da Apresentação,CM,"Abi Feijó, Daniela Duarte",Artes,PT,1,210,"0,00"
2024,Nostalgia,LM,Mario Martone,Drama,"FR, IT",1,22,"96,50"
2024,Nostalgia (1985),LM,Andrei Tarkovsky,Drama,"IT, RU",6,190,"1101,50"
2024,Nu,LM,Mike Leigh,"Drama, Comédia",GB,2,153,"1092,25"
2024,Num Mar de Moliço,CM,Alfredo Tropa,Etnográfico,PT,1,2,"8,00"
2024,Número da Morte,LM,Don Siegel,"Drama, Policial",US,2,48,"274,00"
2024,Nunca Mais é Demasiado Tempo,CM,Bruno Ferreira,Drama,PT,2,58,"181,00"
2024,Nunca Nada Aconteceu,LM,Gonçalo Galvão Teles,Drama,PT,1,15,"44,00"
2024,Nyad,LM,"Jimmy Chin, Elizabeth Chai Vasarhelyi","Drama, Biografia, Desporto",US,2,105,"10,50"
2024,O Abismo Prateado,LM,Karim Aïnouz,Drama,BR,1,17,"97,00"
2024,O Acossado,LM,Jean-Luc Godard,"Romance, Policial",FR,32,982,"4961,00"
2024,O Agente Americano,LM,Jesse V. Johnson,"Thriller, Acção",US,348,2845,"17286,50"
2024,O Amor Louco,LM,Jacques Rivette,"Drama, Romance",FR,8,179,"1055,75"
2024,O Amor Segundo Dalva,LM,Emmanuelle Nicot,Drama,"FR, BE",25,484,"1458,50"
2024,O Anjo Exterminador,LM,Luis Buñuel,"Drama, Comédia, Fantasia",MX,2,38,"129,25"
2024,O Antiquário,CM,Manuel Matos Barbosa,Drama,PT,1,164,"0,00"
2024,O Assassino,LM,David Fincher,"Aventura, Acção, Policial",US,2,88,"157,00"
2024,O Auge do Humano 3,LM,Eduardo Williams,Drama,"PT, NL, AR, BR",41,418,"2322,70"
2024,O Bandido da Luz Vermelha,LM,Rogério Sganzerla,"Thriller, Policial",BR,1,23,"117,00"
2024,O Banho do Diabo,LM,"Severin Fiala, Veronika Franz","Drama, Thriller, Terror","DE, AT",61,312,"2001,89"
2024,O Barba Ruiva,LM,Akira Kurosawa,Drama,JP,4,43,"198,75"
2024,O Barco do Amor,LM,Bruno Podalydès,Comédia,FR,88,922,"5874,09"
2024,O Bêbado,LM,André Marques,"Drama, Thriller",PT,95,565,"1654,53"
2024,O Bígamo,LM,Ida Lupino,Drama,US,2,51,"252,25"
2024,O Bobo,LM,José Álvaro Morais,Drama,PT,1,71,"413,75"
2024,O Bom Patrão,LM,Fernando León de Aranoa,"Comédia, Aventura",ES,1,173,"677,79"
2024,O botão de Nácar,LM,Patricio Guzmán,Fantasia,"FR, ES, CH, CL",1,42,"129,00"
2024,O Bruto,LM,Luis Buñuel,Drama,MX,1,22,"34,00"
2024,O Canto de Ossobó,LM,Silas Tiny,"Épico/Histórico, Etnográfico",PT,1,26,"96,20"
2024,O Carteirista,LM,Robert Bresson,Policial,FR,1,16,"74,75"
2024,O Casaco Rosa,CM,Mónica Santos,Drama,PT,4,51,"58,00"
2024,O Casamento de Maria Braun,LM,Rainer Werner Fassbinder,Drama,DE,2,42,"239,75"
2024,O Castigo da Justiça,LM,Otto Preminger,"Drama, Policial",US,2,37,"169,50"
2024,O Cerco,LM,António da Cunha Telles,Drama,PT,1,25,"0,00"
2024,O Céu Ainda está Longe,CM,Ryûsuke Hamaguchi,Drama,JP,4,35,"39,00"
2024,O Céu de Suely,LM,Karim Aïnouz,Drama,"PT, FR, DE, BR",1,28,"133,00"
2024,O Clube dos Anjos,LM,Angelo Defanti,"Drama, Comédia","PT, BR",1,20,"81,80"
2024,O Clube dos Milagres,LM,Thaddeus O'Sullivan,"Drama, Comédia","IE, GB",531,4189,"25508,59"
2024,O Clube dos Poetas Mortos,LM,Peter Weir,"Drama, Comédia",US,1,150,"0,00"
2024,O Colecionador de Almas,LM,Osgood Perkins,"Thriller, Policial, Terror","US, CA",1518,33509,"210805,53"
2024,O Colibri,LM,Francesca Archibugi,Drama,"FR, IT",2,77,"309,00"
2024,O Comboio do Medo,LM,William Friedkin,"Drama, Thriller, Aventura",US,1,31,"11,00"
2024,O Conde de Monte Cristo,LM,"Alexandre de La Patellière, Matthieu Delaporte","Drama, Romance, Aventura, Acção, Épico/Histórico","FR, BE",1036,17459,"108205,21"
2024,O Conto dos Crisântemos Tardios,LM,Kenji Mizoguchi,"Drama, Romance",JP,4,63,"306,00"
2024,O Corno do Centeio,LM,Jaione Camborda,Drama,"PT, ES, BE",137,1468,"6605,04"
2024,O Corvo,LM,Rupert Sanders,"Fantasia, Acção, Policial","US, FR, GB",1733,18509,"118984,14"
2024,O Couraçado Potemkine,LM,Sergei M. Eisenstein,"Guerra, Épico/Histórico",SU,2,81,"168,00"
2024,O Crepúsculo do Pé Grande,LM,"David Zellner, Nathan Zellner","Comédia, Aventura, Acção",US,13,182,"330,55"
2024,O Crime do Sr. Lange,LM,Jean Renoir,"Drama, Comédia, Policial",FR,1,38,"192,50"
2024,O Crime é Meu,LM,François Ozon,"Drama, Comédia, Policial",FR,2,36,"96,00"
2024,O Desconhecido do Norte-Expresso,LM,Alfred Hitchcock,"Drama, Policial",US,2,116,"674,50"
2024,O Deserto Vermelho,LM,Michelangelo Antonioni,Drama,"FR, IT",1,8,"30,00"
2024,O Desprezo,LM,Jean-Luc Godard,Drama,"FR, IT",33,1308,"5968,80"
2024,O D-fensor de Pardilhó 2: O D-fensor Recarregado,LM,Diogo Carvalho,"Comédia, Acção",PT,1,6,"0,00"
2024,O Eclipse,LM,Michelangelo Antonioni,"Drama, Romance","FR, IT",4,78,"403,50"
2024,O Éden,LM,Andrés Ramírez Pulido,Drama,"FR, CO",2,43,"40,00"
2024,O Elevador,CM,"Inês Barros, Fábio Rebelo",Drama,PT,2,252,"0,00"
2024,O Espelho,LM,Andrei Tarkovsky,"Drama, Biografia",RU,7,207,"1116,50"
2024,O Espírito da Colmeia,LM,Víctor Erice,"Drama, Fantasia",ES,2,130,"835,50"
2024,O Estado das Coisas,LM,Wim Wenders,Drama,"PT, US, FR, NL, ES, GB, DE",1,16,"60,50"
2024,O Exorcismo,LM,Joshua John Miller,"Thriller, Terror",US,2589,26373,"167086,23"
2024,O Exorcista,LM,William Friedkin,Terror,US,1,33,"132,00"
2024,O Expresso de Xangai,LM,Josef von Sternberg,"Drama, Romance, Aventura",US,2,63,"304,25"
2024,O Extravagante Dr. Dolittle,LM,Richard Fleischer,"Comédia, Aventura",US,1,9,"38,25"
2024,O Extravagante Senhor Ruggles,LM,Leo McCarey,"Romance, Comédia",US,1,13,"57,25"
2024,O Falsificador,LM,Maggie Peren,"Drama, Biografia","DE, LU",172,1223,"7513,88"
2024,O Fantástico Senhor Raposo,LM,Wes Anderson,"Comédia, Fantasia, Aventura",US,1,23,"0,00"
2024,"O Faraó Negro, o Selvagem e a Princesa",LM,Michel Ocelot,Aventura,"FR, BE",22,369,"1285,25"
2024,O Fauno das Montanhas,CM,Manuel Luís Vieira,"Drama, Fantasia",PT,1,142,"715,94"
2024,O Fim da Carne,LM,Marc Pierschel,"Natureza, Educação",DE,2,322,"0,00"
2024,O Fim do Outono,LM,Yasujirô Ozu,Drama,JP,1,14,"83,25"
2024,O Gabinete do Doutor Caligari,LM,Robert Wiene,Terror,DE,1,22,"0,00"
2024,O Gangue dos Monstros,LM,"Jesper Møller, Jens Møller, Piet De Rycker","Fantasia, Aventura",DE,1023,13683,"77032,37"
2024,O Gato das Botas: O Último Desejo,LM,"Joel Crawford, Januel Mercado","Comédia, Aventura",US,1,104,"348,40"
2024,O Génio do Mal: O Início,LM,Arkasha Stevenson,Terror,"US, GB",1805,18221,"112849,53"
2024,O Gigante,LM,George Stevens,"Drama, Western",US,2,79,"550,75"
2024,O Gordo Contra-Ataca,LM,André Martins,Comédia,PT,3,68,"440,84"
2024,O Gosto do Saké,LM,Yasujirô Ozu,Drama,JP,1,26,"120,00"
2024,O Grande Amor da Minha Vida,LM,Leo McCarey,"Drama, Romance, Musical",US,2,121,"861,00"
2024,O Herói Sacrílego,LM,Kenji Mizoguchi,"Drama, Épico/Histórico",JP,8,172,"864,00"
2024,O Homem do Lixo,CM,Laura Gonçalves,"Drama, Guerra",PT,1,11,"0,00"
2024,O Homem do Oeste,LM,Anthony Mann,"Drama, Romance, Western",US,2,43,"263,00"
2024,O Homem dos Teus Sonhos,LM,Kristoffer Borgli,"Drama, Comédia, Fantasia","US, CA",573,3506,"20757,46"
2024,O Homem na Pele da Serpente,LM,Sidney Lumet,"Drama, Romance",US,2,62,"293,50"
2024,O Homem Que Sabia Demais,LM,Alfred Hitchcock,"Drama, Thriller, Policial",US,2,88,"600,75"
2024,O Homem-Pykante - Diálogos com Pimenta,LM,Edgar Pêra,"Biografia, Artes",PT,2,41,"0,00"
2024,O Hotel Palace,LM,Roman Polanski,"Drama, Comédia","FR, IT, CH, PL",818,10329,"58065,27"
2024,O Imperador Descalço,LM,"Peter Brosens, Jessica Woodworth","Drama, Comédia","NL, BG, BE, HR",1,15,"0,00"
2024,O Intendente Sansho,LM,Kenji Mizoguchi,Drama,JP,4,71,"358,00"
2024,O Invicto,LM,Satyajit Ray,Drama,IN,1,26,"11,00"
2024,O Irmão Mais Novo,LM,Léonor Serraille,Drama,FR,3,52,"260,00"
2024,O Joelho de Ahed,LM,Nadav Lapid,"Drama, Musical","FR, DE, IL",4,59,"349,20"
2024,O Joelho de Claire,LM,Éric Rohmer,"Drama, Romance",FR,2,47,"259,75"
2024,O Jogo da Rainha,LM,Karim Aïnouz,"Drama, Épico/Histórico","US, GB",357,3856,"23532,34"
2024,O Jovem Cunhal,LM,João Botelho,Biografia,PT,2,137,"0,00"
2024,O Lago dos Cisnes,N/D,N/D,Bailado,GB,18,930,"11235,00"
2024,O Lago dos Cisnes,LM,Chelsea McMullan,Artes,CA,1,16,"121,60"
2024,O Lago dos Cisnes,N/D,N/D,Bailado,GB,9,286,"4290,00"
2024,O Leão de Sete Cabeças,LM,Glauber Rocha,Drama,"FR, IT, BR",1,13,"0,00"
2024,O Leopardo,LM,Luchino Visconti,"Drama, Romance, Épico/Histórico","FR, IT",6,540,"4215,00"
2024,O Livro das Soluções,LM,Michel Gondry,"Drama, Comédia",FR,125,610,"3652,85"
2024,O Longo Adeus,LM,Kira Muratova,Drama,SU,51,906,"4516,30"
2024,O Mal Não Existe,LM,Mohammad Rasoulof,"Drama, Acção","DE, CZ, IR",2,37,"183,75"
2024,O Mal-Amado,LM,Fernando Matos Silva,Drama,PT,2,42,"30,00"
2024,Ó Manel! Há uma revolução em Lisboa,CM,Tiago Cravidão,Política,PT,1,203,"0,00"
2024,O Mar Enrola na Areia,CM,Catarina Mourão,Drama,PT,15,232,"1374,70"
2024,O Marinheiro das Montanhas,LM,Karim Aïnouz,Romance,"FR, DE, BR, DZ",1,14,"52,00"
2024,O Medo à Espreita,LM,Marta Pessoa,Drama,PT,1,30,"110,30"
2024,O Medo Come A Alma,LM,Rainer Werner Fassbinder,"Drama, Romance",DE,2,34,"182,00"
2024,O Melhor dos Mundos,LM,Rita Nunes,Drama,PT,234,2049,"9066,99"
2024,O Mestre Jardineiro,LM,Paul Schrader,Drama,US,5,237,"173,00"
2024,O Meu Amigo é Ninja 2,LM,"Thorbjørn Christoffersen, Anders Matthesen","Aventura, Acção","US, DK",1578,22329,"125175,30"
2024,O Meu Amigo Golfinho,LM,Mohammad Kheirandish,Aventura,"RU, TR, IR",894,13096,"68682,93"
2024,O Meu Bolo Favorito,LM,"Maryam Moghadam, Behtash Sanaeeha","Drama, Romance, Comédia","FR, DE, SE, IR",177,2377,"14750,99"
2024,O Meu Maior Pecado,LM,Douglas Sirk,"Drama, Aventura, Acção",US,2,49,"231,25"
2024,O Meu Nome é Alfred Hitchcock,LM,Mark Cousins,N/D,GB,2,35,"108,00"
2024,O Milagre de Milão,LM,Vittorio De Sica,"Drama, Comédia, Fantasia",IT,1,54,"0,00"
2024,O Misterioso Caso De Lázaro Lafourcade,CM,Tiago Durão,"Drama, Comédia, Policial",PT,3,80,"138,80"
2024,O Monge Apostador,LM,Shôgorô Nishimura,Drama,JP,6,61,"160,15"
2024,O Monge e a Espingarda,LM,Pawo Choyning Dorji,"Drama, Comédia","US, FR, HK, TW, BT",195,2874,"15737,78"
2024,O Monte dos Vendavais,LM,Luis Buñuel,"Drama, Romance",MX,1,13,"63,25"
2024,O Movimento das Coisas,LM,Manuela Serra,Drama,PT,2,50,"113,40"
2024,O Mundo,LM,Jia Zhang-ke,Drama,"FR, JP, CN",1,18,"93,25"
2024,O Mundo a Seus Pés,LM,Orson Welles,"Drama, Policial",US,2,56,"99,00"
2024,O Mundo da Lua,LM,Ali Samadi Ahadi,Aventura,"DE, AT",1,88,"360,00"
2024,O Novo Rapaz,LM,Warwick Thornton,"Drama, Fantasia, Épico/Histórico",AU,127,761,"4550,82"
2024,O Novo Testamento De Jesus Cristo Segundo João,LM,"Joaquim Pinto, Nuno Leonel",Religião,PT,1,18,"31,00"
2024,O Olho do Diabo,LM,Ingmar Bergman,"Drama, Comédia, Fantasia",SE,12,213,"1094,75"
2024,O Ouro e o Mundo,LM,Ico Costa,Drama,"PT, FR",132,594,"3449,77"
2024,O Outro Lado da Esperança,LM,Aki Kaurismäki,"Drama, Comédia","DE, FI",1,7,"35,00"
2024,O Padrinho,LM,Francis Ford Coppola,"Drama, Policial",US,2,208,"1627,25"
2024,O País das Maravilhas,LM,Alice Rohrwacher,Drama,"IT, DE, CH",1,18,"107,25"
2024,O Panda do Kung Fu 3,LM,"Alessandro Carloni, Jennifer Yuh Nelson","Aventura, Acção","US, CN",1,116,"276,50"
2024,O Panda do Kung Fu 4,LM,"Mike Mitchell, Stephanie Stine","Aventura, Acção","US, CN",11813,314208,"1828808,02"
2024,O Pântano,LM,Lucrecia Martel,"Drama, Comédia","FR, JP, AR, ES",2,49,"144,50"
2024,O Paraíso dos Tontos,LM,Charlie Day,Comédia,US,2,64,"185,72"
2024,O Paraíso Queima,LM,Mika Gustafson,Drama,"IT, SE, DK, FI",32,725,"3112,99"
2024,"O paraíso, provavelmente",LM,Elia Suleiman,Comédia,"FR, DE, CA, TR, PS, QA",2,137,"32,50"
2024,O Pátio das Cantigas (2015),LM,Leonel Vieira,Comédia,PT,1,69,"0,00"
2024,O Peculiar Crime do Estranho Sr. Jacinto,CM,Bruno Caetano,"Aventura, Natureza",PT,1,21,"39,90"
2024,O Pequeno Rudy,CM,Dace Riduze,Aventura,LV,2,199,"0,00"
2024,O Piano,LM,Jane Campion,"Drama, Romance","FR, AU, NZ",17,255,"1035,50"
2024,O Pior Homem de Londres,LM,Rodrigo Areias,"Drama, Policial",PT,541,7672,"37928,85"
2024,O Plano de Reforma,LM,Tim Brown,"Comédia, Acção, Policial",CA,280,2056,"12711,43"
2024,O Prazer,LM,Max Ophüls,"Drama, Romance, Comédia",FR,2,76,"237,00"
2024,O Primeiro Dia do Resto da Minha Vida,LM,Paolo Genovese,"Drama, Comédia, Fantasia",IT,1,74,"293,00"
2024,O Principezinho - O Nascimento de uma Estrela,CM,Vincent Nguyen,Biografia,FR,1,11,"38,50"
2024,O Processo Goldman,LM,Cédric Kahn,"Drama, Policial, Épico/Histórico",FR,127,1893,"8131,70"
2024,O Profeta,LM,"Roger Allers, Gaëtan Brizzi",Drama,"US, FR, CA, LB, QA",1,17,"0,00"
2024,O Próximo a Marcar Ganha,LM,Taika Waititi,"Drama, Comédia, Desporto","US, GB",283,1745,"10323,18"
2024,O Pub the Old Oak,LM,Ken Loach,Drama,"FR, BE, GB",54,1766,"5887,80"
2024,O Quarto ao Lado,LM,Pedro Almodóvar,Drama,"US, ES",1846,35837,"225965,90"
2024,O Que Podem as Palavras,LM,"Luísa Marinho, Luísa Sequeira",N/D,PT,2,175,"41,00"
2024,O que vai acontecer aqui?,LM,Colectivo Left Hand Rotation,N/D,"PT, ES",1,14,"0,00"
2024,O Quebra-Nozes,N/D,N/D,Bailado,GB,1,22,"66,00"
2024,O Quebra-Nozes,N/D,N/D,Bailado,GB,20,925,"10877,90"
2024,O Raio Verde,LM,Éric Rohmer,"Drama, Romance",FR,2,42,"215,00"
2024,O Rapaz Bolota,CM,Dace Riduze,Aventura,LV,2,199,"0,00"
2024,O Rapaz e a Garça,LM,Hayao Miyazaki,"Drama, Aventura",JP,360,4826,"26976,41"
2024,O Rapto,LM,Marco Bellocchio,"Drama, Épico/Histórico","FR, IT, DE",329,4742,"24357,87"
2024,O Recado,LM,José Fonseca e Costa,Drama,PT,1,50,"0,00"
2024,O Rei das Berlengas,LM,Artur Semedo,Comédia,PT,1,36,"0,00"
2024,O Rei das Rosas,LM,Werner Schroeter,"Drama, Musical","PT, FR, NL, DD",1,32,"192,50"
2024,O Rei Perdido,LM,Stephen Frears,Drama,GB,1,26,"58,00"
2024,O Reino do Planeta dos Macacos,LM,Wes Ball,"Aventura, Acção, Ficção Científica",US,7220,124908,"783821,76"
2024,"O Rolo Compressor e o Violino (exibido com ""A Infância de Ivan"")",CM,Andrei Tarkovsky,Drama,RU,5,90,"120,50"
2024,O Rosto,LM,Ingmar Bergman,"Drama, Comédia",SE,9,151,"803,00"
2024,O Sabor da Vida,LM,Anh Hung Tran,"Drama, Romance, Épico/Histórico","FR, BE",778,11269,"62286,14"
2024,O Sacramento do Diabo,LM,Christopher Smith,"Thriller, Terror","US, GB",739,9415,"57574,65"
2024,O Sacrifício,LM,Andrei Tarkovsky,Drama,"FR, SE, GB",6,142,"855,25"
2024,O Sacrifício de Um Cervo Sagrado,LM,Yorgos Lanthimos,"Drama, Terror","US, IE, GB",4,72,"325,50"
2024,O Segredo da Câmara Escura,LM,Kiyoshi Kurosawa,"Drama, Fantasia, Terror","FR, JP, BE",1,40,"185,25"
2024,O Segredo das Bolachas,LM,"Tony Bancroft, Scott Christian Sava, Jaime Maestro","Comédia, Aventura","US, ES, CN, KR",2,109,"445,50"
2024,O Senhor dos Anéis: A Guerra dos Rohirrim,LM,Kenji Kamiyama,"Fantasia, Aventura, Acção","US, JP, NZ",810,5180,"33606,20"
2024,O Sétimo Selo,LM,Ingmar Bergman,"Drama, Fantasia",SE,24,1217,"6335,75"
2024,O Silêncio,LM,Ingmar Bergman,Drama,SE,11,247,"1288,00"
2024,O Sol do Futuro,LM,Nanni Moretti,"Drama, Comédia","FR, IT",25,944,"3062,38"
2024,O Soldado das Sombras,LM,Jean-Luc Godard,"Drama, Guerra",FR,16,240,"985,75"
2024,O Som do Nevoeiro,LM,Hiroshi Shimizu,"Drama, Romance",JP,12,255,"743,80"
2024,O Sonho de Mary,LM,Enzo D'Alò,Drama,"IT, DE, LU, IE, GB, EE",1,8,"27,00"
2024,O Sucessor,LM,Xavier Legrand,"Drama, Thriller","FR, CA, BE",113,1124,"7578,60"
2024,O Sutiã,LM,Veit Helmer,"Drama, Comédia","DE, AZ",2,22,"36,00"
2024,O Tempo dos Ciganos,LM,Emir Kusturica,"Drama, Comédia, Fantasia","IT, GB, YU",2,139,"1014,75"
2024,O Teorema de Marguerite,LM,Anna Novion,"Drama, Comédia","FR, CH",205,1749,"10886,94"
2024,O Testamento de Orfeu,LM,Jean Cocteau,Biografia,FR,2,90,"429,25"
2024,O Teu Nome É,CM,Paulo Patrício,Drama,PT,1,4,"0,00"
2024,O Teu Rosto Será o Último,LM,Luís Filipe Rocha,Drama,PT,219,1754,"5801,47"
2024,O Tio Vânia,LM,Andrey Konchalovskiy,Drama,SU,1,12,"50,00"
2024,O Último Animal,LM,Leonel Vieira,"Thriller, Acção","PT, BR",9,153,"480,00"
2024,O Último Autocarro,LM,Gillies Mackinnon,Drama,"GB, AE",1,15,"34,00"
2024,O Último Tango em Paris,LM,Bernardo Bertolucci,"Drama, Romance","FR, IT",3,121,"611,50"
2024,O Vento Assobiando Nas Gruas,LM,Jeanne Waltz,Drama,"PT, CH",184,1393,"7701,55"
2024,O Verão de Kikujiro,LM,Takeshi Kitano,"Drama, Comédia",JP,1,31,"162,50"
2024,O Voto de Irena,LM,Louise Archambault,"Drama, Guerra","CA, PL",244,3946,"18484,46"
2024,Obrigado Rapazes,LM,Riccardo Milani,"Drama, Comédia",IT,84,988,"3871,35"
2024,Odete,LM,João Pedro Rodrigues,Drama,PT,1,8,"23,50"
2024,Oh Lá Lá!,LM,Julien Hervé,Comédia,"FR, BE",3294,62626,"389233,26"
2024,Oldboy - Velho Amigo,LM,Park Chan-wook,"Drama, Thriller, Acção",KR,1,24,"0,00"
2024,Olhos Negros,LM,Nikita Mikhalkov,"Drama, Romance, Comédia","US, IT, SU",1,16,"70,00"
2024,Olhos Sem Rosto,LM,Georges Franju,"Drama, Terror","FR, IT",1,25,"10,00"
2024,Onde está o Pessoa?,LM,Leonor Areal,N/D,PT,55,498,"3267,25"
2024,Onde Fica a Casa do Meu Amigo?,LM,Abbas Kiarostami,Drama,IR,1,9,"27,00"
2024,Onde Fica Esta Rua? Ou Sem Antes Nem Depois,LM,"João Pedro Rodrigues, João Rui Guerra da Mata","Musical, Artes",PT,7,112,"176,50"
2024,One Singular Sensation,LM,Zé Pires,Artes,PT,1,73,"268,50"
2024,"Onoda, 10 000 Noites na Selva",LM,Arthur Harari,"Drama, Aventura, Guerra","FR, IT, DE, JP, BE, KH",2,21,"18,00"
2024,Operação Outono,LM,Bruno de Almeida,Thriller,PT,2,21,"59,50"
2024,Operário Amador,LM,Ramón De Los Santos,Artes,PT,12,71,"333,20"
2024,Oppenheimer,LM,Christopher Nolan,"Drama, Biografia, Épico/Histórico","US, GB",1361,23732,"147378,97"
2024,Orgias de Praga,LM,Irena Pavlásková,Drama,CZ,2,14,"5,50"
2024,Origin - Desigualdade e Preconceito,LM,Ava DuVernay,"Drama, Épico/Histórico",US,297,1975,"11793,18"
2024,"Orlando, A Minha Biografia Política",LM,Paul B. Preciado,Biografia,FR,1,117,"0,00"
2024,Os 3 Padrinhos,LM,John Ford,Western,US,1,34,"13,00"
2024,Os 39 Degraus,LM,Alfred Hitchcock,"Thriller, Policial",GB,2,71,"418,00"
2024,Os Amantes Crucificados,LM,Kenji Mizoguchi,"Drama, Romance, Épico/Histórico",JP,5,87,"448,25"
2024,Os Carabineiros,LM,Jean-Luc Godard,"Drama, Comédia, Guerra","FR, IT",17,159,"761,00"
2024,Os Chapéus de Chuva de Cherburgo,LM,Jacques Demy,"Drama, Romance, Musical","FR, DE",5,276,"1673,75"
2024,Os Cinco Diabos,LM,Léa Mysius,"Drama, Romance, Fantasia",FR,1,41,"0,00"
2024,Os Comuns,LM,Sophie Linnenbaum,"Drama, Comédia, Ficção Científica",DE,1,17,"61,50"
2024,Os Croods: Uma Nova Era,LM,Joel Crawford,"Comédia, Aventura",US,3,312,"1287,00"
2024,Os Delinquentes,LM,Rodrigo Moreno,"Drama, Comédia, Policial","AR, BR, LU, CL",69,1304,"5328,55"
2024,Os Demónios do Meu Avô,LM,Nuno Beato,Drama,"PT, FR, ES",6,276,"116,00"
2024,Os Estranhos: Capítulo 1,LM,Renny Harlin,Terror,US,1837,19634,"122418,62"
2024,Os Excluídos,LM,Alexander Payne,"Drama, Comédia",US,1555,28771,"166942,60"
2024,Os Filhos do Homem,LM,Alfonso Cuarón,"Drama, Aventura, Ficção Científica","US, GB",1,26,"0,00"
2024,Os Filhos dos Outros,LM,Rebecca Zlotowski,"Drama, Romance, Comédia",FR,1,20,"0,00"
2024,Os Gigantes de La Mancha,LM,Gonzalo Gutierrez 'G.G.',Aventura,"DE, AR",1654,25976,"141105,27"
2024,Os Grandes Aldrabões,LM,Leo McCarey,"Comédia, Musical",US,2,72,"380,75"
2024,Os Homens Preferem as Loiras,LM,Howard Hawks,"Romance, Comédia, Musical",US,1,5,"20,00"
2024,Os Inadaptados,LM,John Huston,"Drama, Romance, Western",US,1,6,"24,00"
2024,Os Indesejáveis,LM,Ladj Ly,Drama,"FR, BE",130,1050,"4911,34"
2024,Os Irmãos de Leila,LM,Saeed Roustayi,Drama,IR,1,13,"24,00"
2024,Os Jovens Amantes,LM,Carine Tardieu,Drama,"FR, BE",1,12,"30,00"
2024,Os Miseráveis,LM,Ladj Ly,"Drama, Policial",FR,1,53,"154,00"
2024,Os Mutantes,LM,Teresa Villaverde,Drama,"PT, FR",1,15,"61,50"
2024,Os Papéis do Inglês,LM,Sérgio Graciano,"Drama, Épico/Histórico",PT,658,4643,"27655,14"
2024,Os Pássaros,LM,Alfred Hitchcock,"Drama, Thriller, Terror",US,2,81,"584,25"
2024,Os Porcos-Espinhos e a Cidade,CM,Evalds Lacis,Aventura,LV,2,199,"0,00"
2024,Os quatro Cavaleiros do Apocalipse,LM,Vincente Minnelli,"Drama, Guerra","US, MX",2,77,"447,00"
2024,Os Salteadores,CM,Abi Feijó,N/D,PT,5,151,"58,00"
2024,Os Sete Samurais,LM,Akira Kurosawa,"Drama, Aventura, Acção",JP,7,265,"1212,00"
2024,Os Sobreviventes,LM,Tomás Gutiérrez Alea,Drama,CU,1,17,"14,00"
2024,Os Super Fixes!,LM,"Rasmus A. Sivertsen, Jean-Luc Julien",Aventura,NO,2,148,"89,10"
2024,Os Super-Heróis da Selva 2,LM,"Laurent Bru, Yannick Moulin, Benoît Somville","Comédia, Fantasia, Aventura",FR,9,4001,"473,20"
2024,Os Tenenbaums - Uma Comédia Genial,LM,Wes Anderson,"Drama, Comédia",US,1,12,"0,00"
2024,Os Três Mosqueteiros: D'Artagnan,LM,Martin Bourboulon,"Aventura, Acção, Épico/Histórico","FR, DE, ES, BE",1,222,"0,00"
2024,Os Três Mosqueteiros: Milady,LM,Martin Bourboulon,"Aventura, Acção, Épico/Histórico","FR, DE, ES, BE",1255,10914,"66223,34"
2024,Os Verdes Anos,LM,Paulo Rocha,Drama,PT,5,204,"40,00"
2024,Os Vizinhos Lá de Cima,LM,"Olivier Ducray, Wilfried Méance","Drama, Comédia",FR,787,7477,"45789,52"
2024,Ospina Cali Colombia,LM,Jorge Carvalho,"Biografia, Artes",PT,30,303,"1661,15"
2024,Ossos,LM,Pedro Costa,Drama,"PT, FR, DK",1,15,"56,00"
